player_id,player_name,position,team,status,height,weight,college,years_exp
11783,Ryan Flournoy,WR,DAL,Active,73,200,Southeast Missouri State,2.0
12678,Mac McWilliams,CB,PHI,Active,70,191,UCF,1.0
957,Cameron Jordan,DE,NO,Active,76,287,California,15.0
8448,Cole Strange,OL,MIA,Active,77,310,Chattanooga,4.0
11861,Jacoby Windmon,LB,CAR,Active,74,250,Michigan State,2.0
12035,Jamree Kromah,DL,CHI,Active,75,268,James Madison,2.0
8901,Ja'Marcus Ingram,CB,HOU,Active,74,190,Buffalo,4.0
12628,Sai'vion Jones,DE,DEN,Active,77,289,LSU,1.0
3362,Jeff Driskel,QB,WAS,Active,76,231,Louisiana Tech,10.0
12900,Danny Striggow,DL,JAX,Active,77,255,Minnesota,1.0
12879,Chaz Chambliss,DE,MIN,Active,73,244,Georgia,1.0
4190,Jermaine Eluemunor,OL,NYG,Active,76,338,Texas A&M,9.0
1174,Mike Daniels,DT,CIN,Active,72,310,Iowa,10.0
13094,Jared Harrison-Hunte,DT,CAR,Active,76,294,SMU,1.0
4683,Aaron Bailey,QB,BAL,Active,"6'1""",230,Northern Iowa,1.0
2027,Denico Autry,DE,HOU,Active,77,285,Mississippi State,12.0
10871,Luke Schoonmaker,TE,DAL,Active,77,250,Michigan,3.0
7344,Jonah Williams,DE,NO,Active,77,275,Weber State,6.0
6796,Mekhi Becton,OT,LAC,Active,79,363,Louisville,6.0
6565,Cody Conway,OL,DEN,Active,78,296,Syracuse,3.0
11435,Emanuel Wilson,RB,GB,Active,70,226,Fort Valley State,3.0
12746,JP Richardson,WR,CHI,Active,71,192,TCU,1.0
2747,Jason Myers,K,SEA,Active,70,190,Marist,11.0
3257,Jacoby Brissett,QB,ARI,Active,76,235,North Carolina State,10.0
7691,Spencer Brown,OT,BUF,Active,80,311,Northern Iowa,5.0
12654,Craig Woodson,DB,NE,Active,72,200,California,1.0
11185,Kendell Brooks,DB,TEN,Active,72,206,Michigan State,3.0
12921,Leander Wiegand,OL,NYJ,Active,77,291,UCF,1.0
7628,Eric Stokes,CB,LV,Active,73,193,Georgia,5.0
9758,C.J. Stroud,QB,HOU,Active,75,218,Ohio State,3.0
12269,Brandon Codrington,DB,HOU,Active,69,185,North Carolina Central,2.0
5904,David Edwards,OL,BUF,Active,78,308,Wisconsin,7.0
6254,Kemon Hall,CB,TEN,Active,71,190,North Texas,7.0
7704,Buddy Johnson,LB,IND,Active,74,240,Texas A&M,5.0
10231,Elijah Higgins,TE,ARI,Active,75,245,Stanford,3.0
12682,Cam Jackson,DT,CAR,Active,78,328,Florida,1.0
4972,Mason Rudolph,QB,PIT,Active,77,235,Oklahoma State,8.0
8343,Boye Mafe,DL,SEA,Active,76,261,Minnesota,4.0
7785,Cole Van Lanen,OL,JAX,Active,77,312,Wisconsin,5.0
9227,Israel Abanikanda,RB,DAL,Active,71,215,Pittsburgh,3.0
734,Trent Williams,T,SF,Active,77,320,Oklahoma,16.0
3376,Ted Karras,OL,CIN,Active,76,310,Illinois,10.0
11019,Erick Hallett,DB,TEN,Active,71,200,Pittsburgh,3.0
12676,Ty Hamilton,DT,LAR,Active,75,301,Ohio State,1.0
1127,Danny Trevathan,LB,CHI,Active,72,234,Kentucky,10.0
11113,Joel Wilson,TE,TEN,Active,76,245,Central Michigan,3.0
13214,Kaimon Rucker,LB,BAL,Active,74,265,North Carolina,1.0
12974,Aiden Williams,OG,PIT,Active,77,314,Minnesota Duluth,1.0
7664,Christian Barmore,DT,NE,Active,77,315,Alabama,5.0
12910,B.J. Green,DE,JAX,Active,73,270,Colorado,1.0
11009,Karl Brooks,DT,GB,Active,75,296,Bowling Green,3.0
4191,Matt Milano,LB,BUF,Active,72,223,Boston College,9.0
6056,Dre Greenlaw,LB,DEN,Active,72,230,Arkansas,7.0
7261,Arryn Siposs,P,PHI,Active,74,212,Auburn,3.0
5439,Austin Schlottmann,G,NYG,Active,78,300,TCU,8.0
13075,Myles Price,WR,MIN,Active,69,183,Indiana,1.0
6848,Anfernee Jennings,LB,NE,Active,74,255,Alabama,6.0
10951,Sidy Sow,OL,HOU,Active,77,318,Eastern Michigan,3.0
11433,Nate Adkins,TE,DEN,Active,75,252,South Carolina,3.0
6791,C.J. Henderson,CB,ATL,Active,73,205,Florida,6.0
7661,Levi Onwuzurike,DE,DET,Active,75,304,Washington,5.0
12789,Ben Scott,OL,TB,Active,77,310,Nebraska,1.0
9502,Tank Dell,WR,HOU,Active,70,165,Houston,3.0
11993,Tyrek Funderburk,CB,CAR,Active,72,185,Appalachian State,2.0
11481,Natrone Brooks,CB,ATL,Active,71,175,Southern Miss,3.0
13177,Kam Arnold,LB,KC,Active,73,229,Boston College,1.0
12885,Dontae Manning,CB,CHI,Active,70,190,Oregon,1.0
12141,Justin Dedich,OL,LAR,Active,74,296,USC,2.0
6284,Marcus Epps,DB,PHI,Active,72,198,Wyoming,7.0
2307,Marcus Mariota,QB,WAS,Active,76,222,Oregon,11.0
11539,Jake Bates,K,DET,Active,70,202,Arkansas,3.0
8316,Micheal Clemons,DL,NYJ,Active,77,263,Texas A&M,4.0
2123,Cornelius Lucas,T,CLE,Active,80,327,Kansas State,12.0
11056,Jared Wayne,WR,HOU,Active,75,210,Pittsburgh,3.0
1466,Travis Kelce,TE,KC,Active,77,250,Cincinnati,13.0
11784,Jarrett Kingston,OL,HOU,Active,76,308,USC,2.0
12975,JJ Galbreath,TE,PIT,Active,76,240,South Dakota,1.0
11420,Luke Haggard,OT,TB,Active,79,305,Indiana,3.0
6149,Darius Slayton,WR,NYG,Active,73,198,Auburn,7.0
5098,Siran Neal,CB,SF,Active,72,206,Jacksonville State,8.0
8214,Cole Turner,TE,MIA,Active,78,240,Nevada,4.0
10880,Jack Campbell,LB,DET,Active,77,246,Iowa,3.0
13145,ShunDerrick Powell,RB,KC,Active,67,183,Central Arkansas,1.0
6024,Fred Johnson,T,PHI,Active,79,326,Florida,7.0
8319,DeMarvin Leal,DL,NYG,Active,76,290,Texas A&M,4.0
2237,Ethan Westbrooks,DT,NO,Active,76,287,West Texas A&M,8.0
11737,Javon Foster,OL,CIN,Active,77,319,Missouri,2.0
4017,Deshaun Watson,QB,CLE,Active,75,223,Clemson,9.0
4464,Nick Mullens,QB,JAX,Active,72,210,Southern Miss,9.0
11514,Isaiah Land,LB,DAL,Active,76,225,Florida A&M,3.0
13011,Brennan Presley,WR,LAR,Active,68,174,Oklahoma State,1.0
8139,Zamir White,RB,LV,Active,71,227,Georgia,4.0
11588,Jawhar Jordan,RB,HOU,Active,70,185,Louisville,2.0
3228,Sean Davis,DB,NE,Active,73,202,Maryland,6.0
5095,Daniel Carlson,K,LV,Active,77,215,Auburn,8.0
11858,Julius Welschof,DL,PIT,Active,78,265,Charlotte,2.0
12510,Jalen Milroe,QB,SEA,Active,74,216,Alabama,1.0
5363,Matt Pryor,T,PHI,Active,79,332,TCU,8.0
11963,Chris Collier,RB,LV,Active,70,203,Lock Haven,2.0
7672,Ernest Jones,LB,SEA,Active,74,230,South Carolina,5.0
1426,DeAndre Hopkins,WR,BAL,Active,73,210,Clemson,13.0
11831,Daijahn Anthony,DB,CIN,Active,72,200,Ole Miss,2.0
3838,Antonio Hamilton,CB,WAS,Active,72,188,South Carolina State,10.0
11034,Jalen Brooks,WR,ARI,Active,74,205,South Carolina,3.0
12045,Jack Westover,TE,NE,Active,74,245,Washington,2.0
7022,Shane Lemieux,OL,SEA,Active,76,306,Oregon,6.0
6451,Stephen Carlson,TE,CHI,Active,76,248,Princeton,7.0
8210,Chig Okonkwo,TE,TEN,Active,75,238,Maryland,4.0
3882,Zach Wood,LS,NO,Active,75,255,SMU,10.0
8506,Nazeeh Johnson,DB,KC,Active,70,199,Marshall,4.0
4971,Derwin James,DB,LAC,Active,74,215,Florida State,8.0
13034,Tyrone Broden,WR,SEA,Active,77,194,Arkansas,1.0
11256,Tyson Bagent,QB,CHI,Active,75,212,Shepherd (WV),3.0
12622,Nohl Williams,CB,KC,Active,73,200,California,1.0
5372,D.J. Reed,CB,DET,Active,69,190,Kansas State,8.0
12740,Jack Nelson,OT,ATL,Active,79,314,Wisconsin,1.0
8328,Nephi Sewell,LB,CHI,Active,72,228,Utah,4.0
12182,Miles Battle,CB,NE,Active,75,197,Utah,2.0
3637,Eddie Yarbrough,DE,MIN,Active,75,259,Wyoming,6.0
5086,Marquez Valdes-Scantling,WR,PIT,Active,76,206,South Florida,8.0
6740,Brett Toth,OL,PHI,Active,78,304,Army,7.0
12673,Dante Trader,DB,MIA,Active,71,202,Maryland,1.0
11568,Blake Watson,RB,TEN,Active,69,195,Memphis,2.0
12851,Rivaldo Fairweather,TE,ARI,Active,75,249,Auburn,1.0
12780,Xavier Truss,OT,NO,Active,79,320,Georgia,1.0
11911,Jeshaun Jones,WR,MIN,Active,73,188,Maryland,2.0
1433,Brandon McManus,K,GB,Active,75,201,Temple,13.0
4490,Wyatt Houston,TE,CAR,Active,"6'5""",255,Utah State,1.0
12566,Jihaad Campbell,LB,PHI,Active,75,235,Alabama,1.0
10957,Adetomiwa Adebawore,DL,IND,Active,74,282,Northwestern,3.0
12609,Fadil Diggs,DL,NO,Active,76,257,Syracuse,1.0
2531,Edmond Robinson,LB,SEA,Active,75,245,Newberry (SC),7.0
5861,L.J. Collier,DE,ARI,Active,74,300,TCU,7.0
13130,Jackson Woodard,LB,MIA,Active,74,230,UNLV,1.0
7865,Brandon Smith,WR,PIT,Active,74,220,Iowa,5.0
8540,Sam Okuayinonu,DE,SF,Active,73,269,Maryland,4.0
6942,Jack Driscoll,T,PIT,Active,77,312,Auburn,6.0
1429,D.J. Swearinger,DB,IND,Active,70,208,South Carolina,9.0
6888,Antoine Winfield,DB,TB,Active,69,203,Minnesota,6.0
13176,Ale Kaho,LB,WAS,Active,74,230,UCLA,1.0
5850,Josh Jacobs,RB,GB,Active,70,223,Alabama,7.0
11353,Tanner McCalister,DB,KC,Active,71,191,Ohio State,3.0
12267,Qadir Ismail,WR,CHI,Active,78,232,Samford,2.0
6523,Jack Fox,P,DET,Active,74,218,Rice,7.0
11065,Adrian Martinez,QB,SF,Active,74,220,Kansas State,3.0
5880,Parris Campbell,WR,DAL,Active,72,208,Ohio State,7.0
4314,Johnny Mundt,TE,JAX,Active,76,243,Oregon,9.0
7527,Mac Jones,QB,SF,Active,75,220,Alabama,5.0
12637,Ruben Hyppolite,LB,CHI,Active,72,236,Maryland,1.0
1334,Damion Square,DT,CIN,Active,74,293,Alabama,9.0
9505,Deuce Vaughn,RB,DEN,Active,66,176,Kansas State,3.0
12826,Ulysses Bentley,RB,IND,Active,70,200,Ole Miss,1.0
4163,Jalen Reeves-Maybin,LB,CHI,Active,72,230,Tennessee,9.0
11566,Jayden Daniels,QB,WAS,Active,76,210,LSU,2.0
6588,Tom Kennedy,WR,DET,Active,70,195,Bryant,7.0
3786,George Fant,OT,WAS,Active,77,296,Western Kentucky,10.0
12662,Zah Frazier,CB,CHI,Active,75,186,UTSA,1.0
8308,Derek Stingley,DB,HOU,Active,73,195,LSU,4.0
3247,Joe Thuney,OL,CHI,Active,76,301,North Carolina State,10.0
8311,Terrel Bernard,LB,BUF,Active,73,224,Baylor,4.0
2643,Deshazor Everett,DB,WAS,Active,72,203,Texas A&M,7.0
12581,Darius Alexander,DL,NYG,Active,76,310,Toledo,1.0
12319,Elijah Chatman,DT,NYG,Active,72,278,SMU,2.0
12015,Harrison Mevis,K,LAR,Active,72,245,Missouri,2.0
3415,Jonathan Jones,DB,WAS,Active,69,185,Auburn,10.0
11713,McKinnley Jackson,DL,CIN,Active,74,330,Texas A&M,2.0
3188,Sheldon Rankins,DT,HOU,Active,74,305,Louisville,10.0
3162,Ronnie Stanley,T,BAL,Active,78,310,Notre Dame,10.0
11429,Kaevon Merriweather,DB,HOU,Active,72,212,Iowa,3.0
10860,Malik Cunningham,WR,DET,Active,73,198,Louisville,3.0
10912,Steve Avila,C,LAR,Active,75,332,TCU,3.0
12094,Alex Johnson,CB,LAR,Active,72,185,UCLA,2.0
8176,Danny Gray,WR,PHI,Active,72,200,SMU,4.0
11670,Taliese Fuaga,OL,NO,Active,78,324,Oregon State,2.0
11656,Nate Wiggins,CB,BAL,Active,73,182,Clemson,2.0
13230,Vershon Lee,OL,MIN,Active,76,318,South Carolina,1.0
5001,Dalton Schultz,TE,HOU,Active,77,242,Stanford,8.0
11643,Jaylen Wright,RB,MIA,Active,70,208,Tennessee,2.0
12658,Jackson Hawes,TE,BUF,Active,76,253,Georgia Tech,1.0
5806,John Wolford,QB,MIN,Active,73,218,Wake Forest,8.0
13007,Nate Valcarcel,DB,LAR,Active,73,194,Northern Illinois,1.0
1213,Harrison Smith,DB,MIN,Active,74,211,Notre Dame,14.0
13038,Jared Penning,OL,BAL,Active,77,319,Northern Iowa,1.0
6004,Andre James,C,LAC,Active,76,300,UCLA,7.0
12788,Will Sheppard,WR,GB,Active,75,196,Colorado,1.0
7880,Jack Heflin,DT,NYJ,Active,75,304,Iowa,5.0
13204,Mehki Butler,OL,NE,Active,75,310,Arkansas State,1.0
11151,Tanner Ingle,DB,LAR,Active,68,186,North Carolina State,3.0
8265,Travon Walker,LB,JAX,Active,77,272,Georgia,4.0
10899,Gervon Dexter,DL,CHI,Active,78,326,Florida,3.0
8445,Zion Johnson,G,LAC,Active,75,316,Boston College,4.0
12617,Demetrius Knight,LB,CIN,Active,74,240,South Carolina,1.0
12781,Karene Reid,LB,DEN,Active,72,226,Utah,1.0
11712,Ty'Ron Hopper,LB,GB,Active,74,228,Missouri,2.0
11097,John Ojukwu,OT,PHI,Active,77,309,Boise State,3.0
12797,Ahmani Marshall,RB,CLE,Active,73,225,Appalachian State,1.0
13051,K.C. Ossai,LB,MIA,Active,73,240,Louisiana,1.0
5374,Justin Watson,WR,HOU,Active,74,215,Pennsylvania,8.0
8508,Trenton Gill,P,ATL,Active,76,219,North Carolina State,4.0
8454,Luke Goedeke,OL,TB,Active,77,312,Central Michigan,4.0
10967,Chris Smith,DB,NYJ,Active,71,195,Georgia,3.0
5047,Brian O'Neill,T,MIN,Active,79,310,Pittsburgh,8.0
12968,Jack Conley,OL,CLE,Active,79,333,Boston College,1.0
10916,Kobie Turner,DT,LAR,Active,74,294,Wake Forest,3.0
9756,Jordan Addison,WR,MIN,Active,71,179,USC,3.0
8368,Sam Williams,DL,DAL,Active,76,261,Ole Miss,4.0
8452,Ed Ingram,G,HOU,Active,75,307,LSU,4.0
445,Thomas Morstead,P,SF,Active,76,225,SMU,17.0
8726,Brenden Schooler,DB,NE,Active,74,210,Texas,4.0
6118,Quinnen Williams,DT,DAL,Active,75,303,Alabama,7.0
7838,Larry Borom,OL,MIA,Active,77,325,Missouri,5.0
4935,Charles Walker,DT,PHI,Active,"6'2""",310,Oklahoma,1.0
10891,Devon Witherspoon,DB,SEA,Active,72,185,Illinois,3.0
4033,David Njoku,TE,CLE,Active,76,246,Miami (FL),9.0
12799,Bryson Green,WR,ARI,Active,73,207,Wisconsin,1.0
11658,Darius Robinson,DL,ARI,Active,77,285,Missouri,2.0
11432,Markees Watts,DE,TB,Active,73,240,Charlotte,3.0
7803,Trey Hill,C,TEN,Active,76,319,Georgia,5.0
5409,Tanner Hudson,TE,CIN,Active,77,241,Southern Arkansas,8.0
13172,Keyon Martin,CB,BAL,Active,69,170,Louisiana,1.0
12751,Howard Cross,DT,CIN,Active,73,285,Notre Dame,1.0
8325,Arnold Ebiketie,DL,ATL,Active,74,250,Penn State,4.0
11412,Jacob Sykes,DE,PHI,Active,75,282,UCLA,2.0
10952,Colby Wooden,DE,GB,Active,76,273,Auburn,3.0
7648,Nick Bolton,LB,KC,Active,71,237,Missouri,5.0
6960,Tyler Johnson,WR,NYJ,Active,73,208,Minnesota,6.0
4293,Daniel Brunskill,OL,MIA,Active,77,300,San Diego State,9.0
4838,Austin Albrecht,OL,TB,Active,"6'5""",295,Utah State,0.0
11068,Mitch Tinsley,WR,CIN,Active,73,205,Penn State,3.0
6819,Michael Pittman,WR,IND,Active,76,223,USC,6.0
6124,Montez Sweat,DE,CHI,Active,78,270,Mississippi State,7.0
12208,Theo Benedet,OT,CHI,Active,79,304,,2.0
11575,Ray Davis,RB,BUF,Active,68,220,Kentucky,2.0
12931,Johnathan Baldwin,DB,GB,Active,72,190,UNLV,1.0
7002,Juwan Johnson,TE,NO,Active,76,231,Oregon,6.0
12485,Tez Johnson,WR,TB,Active,70,165,Oregon,1.0
8885,Tucker Fisk,TE,LAC,Active,76,285,Stanford,4.0
7058,Jaylinn Hawkins,SS,NE,Active,73,208,California,6.0
11680,Patrick Paul,OL,MIA,Active,79,326,Houston,2.0
8282,Delarrin Turner-Yell,DB,DEN,Active,71,200,Oklahoma,4.0
13181,Payton Page,DT,NYJ,Active,76,300,Clemson,1.0
125,Calais Campbell,DE,ARI,Active,80,315,Miami (FL),18.0
10930,Riley Moss,DB,DEN,Active,72,193,Iowa,3.0
12738,Phil Mafah,RB,DAL,Active,72,234,Clemson,1.0
11454,Otis Reese,LB,NE,Active,74,230,Ole Miss,3.0
11025,Jalen Graham,DB,SF,Active,75,220,Purdue,3.0
11715,Zak Zinter,OL,CLE,Active,78,310,Michigan,2.0
5846,DK Metcalf,WR,PIT,Active,76,229,Ole Miss,7.0
6987,Hakeem Adeniji,G,DAL,Active,76,302,Kansas,6.0
7699,Quinn Meinerz,OL,DEN,Active,75,320,Wisconsin-Whitewater,5.0
8081,Jake Curhan,T,CAR,Active,78,316,California,5.0
8155,Breece Hall,RB,NYJ,Active,71,217,Iowa State,4.0
12031,Leonard Taylor,DL,NE,Active,75,305,Miami (FL),2.0
7516,Hunter Niswander,P,DAL,Active,77,243,Northwestern,2.0
12227,Elias Neal,LB,LAR,Active,72,221,Marshall,2.0
11013,Luke Wypler,OL,CLE,Active,75,303,Ohio State,3.0
8469,Daniel Faalele,T,BAL,Active,80,370,Minnesota,4.0
6872,Kyle Dugger,DB,PIT,Active,73,220,Lenoir-Rhyne,6.0
12103,Jordan Miller,DT,DEN,Active,75,307,SMU,2.0
583,Brandon Graham,DE,PHI,Active,74,265,Michigan,16.0
3546,Mike Hilton,CB,IND,Active,69,184,Ole Miss,10.0
1298,Anthony Levine,DB,BAL,Active,71,207,Tennessee State,12.0
6065,Cody Barton,LB,TEN,Active,74,237,Utah,7.0
1103,Whitney Mercilus,LB,GB,Active,76,261,Illinois,10.0
12935,Jakobie Keeney-James,WR,GB,Active,72,190,UMass,1.0
12000,Keni-H Lovely,CB,JAX,Active,70,182,Western Michigan,2.0
12427,Dondrea Tillman,DT,DEN,Active,76,247,Indiana (PA),3.0
13200,Max Hurleman,CB,PIT,Active,71,200,Notre Dame,1.0
12639,Malachi Moore,DB,NYJ,Active,71,196,Alabama,1.0
7716,John Bates,TE,WAS,Active,78,256,Boise State,5.0
12659,Chris Paul,LB,SEA,Active,73,235,Ole Miss,1.0
7041,Robert Hunt,OL,CAR,Active,78,323,Louisiana,6.0
12577,Anthony Belton,OT,GB,Active,78,336,North Carolina State,1.0
11723,Dominick Puni,OL,SF,Active,77,313,Kansas,2.0
6140,Kendall Sheffield,DB,MIA,Active,71,200,Ohio State,7.0
3543,Spencer Pulley,C,MIA,Active,76,311,Vanderbilt,6.0
2343,Preston Smith,LB,WAS,Active,77,265,Mississippi State,11.0
12230,Cam Lampkin,DB,LAR,Active,71,174,Washington State,2.0
7868,Mason Stokke,FB,CAR,Active,74,239,Wisconsin,1.0
12562,Nic Scourton,DL,CAR,Active,74,257,Texas A&M,1.0
5638,Shaq Roland,WR,CHI,Active,"6'2""",170,West Georgia,1.0
2322,Arik Armstead,DE,JAX,Active,79,290,Oregon,11.0
10885,Lukas Van Ness,DL,GB,Active,77,272,Iowa,3.0
7014,Joe Bachie,LB,TEN,Active,74,235,Michigan State,6.0
6427,Ashton Dulin,WR,IND,Active,74,215,Malone (OH),7.0
6813,Jonathan Taylor,RB,IND,Active,70,226,Wisconsin,6.0
11564,Drake Maye,QB,NE,Active,76,225,North Carolina,2.0
12550,T.J. Maguranyanga,DE,WAS,Active,76,222,,1.0
11854,Andrew Coker,OL,CIN,Active,79,315,TCU,2.0
1494,Damontre Moore,DE,CAR,Active,77,250,Texas A&M,9.0
6828,A.J. Dillon,RB,PHI,Active,72,247,Boston College,6.0
7112,Tyre Phillips,G,CLE,Active,77,330,Mississippi State,6.0
11051,Ethan Evans,P,LAR,Active,75,253,Wingate,3.0
8844,Sam Webb,CB,CLE,Active,72,194,Missouri Western,4.0
5423,Trent Scott,T,WAS,Active,77,320,Grambling State,8.0
10988,Cameron Mitchell,DB,IND,Active,71,191,Northwestern,3.0
8514,Andrew Stueber,OL,ATL,Active,79,320,Michigan,4.0
11820,Devin Culp,TE,TB,Active,76,237,Washington,2.0
11248,Chris Stoll,LS,SEA,Active,74,255,Penn State,3.0
2517,Christian Covington,DT,LAC,Active,74,305,Rice,8.0
5000,Chase Edmonds,RB,WAS,Active,69,205,Fordham,8.0
11704,Christian Haynes,OL,SEA,Active,74,318,UConn,2.0
12942,Zemaiah Vaughn,CB,MIN,Active,75,180,Utah,1.0
12674,Jalen Rivers,OL,CIN,Active,77,319,Miami (FL),1.0
11395,Keidron Smith,DB,NYJ,Active,74,210,Kentucky,3.0
13231,Luke Felix-Fualalo,T,PHI,Active,79,318,Hawai'i,1.0
3669,Brian Poole,CB,IND,Active,69,213,Florida,6.0
11599,Cade Stover,TE,HOU,Active,76,251,Ohio State,2.0
5297,Zach Sieler,DT,MIA,Active,78,300,Ferris State,8.0
4936,Skyler Howard,QB,SEA,Active,"5'11""",209,West Virginia,1.0
6788,Xavier McKinney,DB,GB,Active,72,201,Alabama,6.0
2334,Phillip Dorsett,WR,LV,Active,70,185,Miami (FL),11.0
7679,Alim McNeill,NT,DET,Active,74,310,North Carolina State,5.0
13030,Torricelli Simpkins,OL,NO,Active,77,312,South Carolina,1.0
7756,Khyiris Tonga,DT,NE,Active,74,335,BYU,5.0
6865,Colby Parkinson,TE,LAR,Active,79,266,Stanford,6.0
11767,Xavier Thomas,DE,HOU,Active,74,250,Clemson,2.0
12515,Donovan Edwards,RB,MIA,Active,73,212,Michigan,1.0
11675,Kool-Aid McKinstry,DB,NO,Active,71,199,Alabama,2.0
10999,Josh Hayes,CB,TB,Active,72,190,Kansas State,3.0
11662,Quinyon Mitchell,CB,PHI,Active,72,193,Toledo,2.0
12646,Barrett Carter,LB,CIN,Active,72,231,Clemson,1.0
7922,Riley Patterson,K,MIA,Active,72,190,Memphis,5.0
12505,Jalen Royals,WR,KC,Active,72,195,Utah State,1.0
12501,Matthew Golden,WR,GB,Active,71,191,Texas,1.0
3309,Wendell Smallwood,RB,WAS,Active,70,208,West Virginia,6.0
7887,D'Angelo Amos,DB,DET,Active,73,185,Virginia,1.0
8397,Juanyeh Thomas,DB,DAL,Active,75,217,Georgia Tech,4.0
5014,Joseph Noteboom,OL,BAL,Active,77,321,TCU,8.0
12754,Drew Moss,OL,TEN,Active,75,303,Colorado State,1.0
12693,Jeremy Crawshaw,P,DEN,Active,75,205,Florida,1.0
12845,Car'lin Vigers,CB,WAS,Active,74,200,Louisiana-Monroe,1.0
5843,Devin Bush,LB,CLE,Active,71,235,Michigan,7.0
12557,Jahdae Barron,DB,DEN,Active,71,200,Texas,1.0
